code,first_letter,level,name,parent_code,region
321112,d,3,丹徒区,321100,0
321181,d,3,丹阳市,321100,0
321182,y,3,扬中市,321100,0
321183,j,3,句容市,321100,0
321202,h,3,海陵区,321200,0
321203,g,3,高港区,321200,0
321204,j,3,姜堰区,321200,0
321281,x,3,兴化市,321200,0
321282,j,3,靖江市,321200,0
321283,t,3,泰兴市,321200,0
321302,s,3,宿城区,321300,0
321311,s,3,宿豫区,321300,0
321322,s,3,沭阳县,321300,0
321323,s,3,泗阳县,321300,0
321324,s,3,泗洪县,321300,0
330102,s,3,上城区,330100,0
330103,x,3,下城区,330100,0
330104,j,3,江干区,330100,0
330105,g,3,拱墅区,330100,0
330106,x,3,西湖区,330100,0
330108,b,3,滨江区,330100,0
330109,x,3,萧山区,330100,0
330110,y,3,余杭区,330100,0
330111,f,3,富阳区,330100,0
330112,l,3,临安区,330100,0
330122,t,3,桐庐县,330100,0
330127,c,3,淳安县,330100,0
330182,j,3,建德市,330100,0
330203,h,3,海曙区,330200,0
330205,j,3,江北区,330200,0
330206,b,3,北仑区,330200,0
330211,z,3,镇海区,330200,0
330212,y,3,鄞州区,330200,0
330213,f,3,奉化区,330200,0
330225,x,3,象山县,330200,0
330226,n,3,宁海县,330200,0
330281,y,3,余姚市,330200,0
330282,c,3,慈溪市,330200,0
330302,l,3,鹿城区,330300,0
330303,l,3,龙湾区,330300,0
330304,o,3,瓯海区,330300,0
330305,d,3,洞头区,330300,0
330324,y,3,永嘉县,330300,0
330326,p,3,平阳县,330300,0
330327,c,3,苍南县,330300,0
330328,w,3,文成县,330300,0
330329,t,3,泰顺县,330300,0
330381,r,3,瑞安市,330300,0
330382,y,3,乐清市,330300,0
330402,n,3,南湖区,330400,0
330411,x,3,秀洲区,330400,0
330421,j,3,嘉善县,330400,0
330424,h,3,海盐县,330400,0
330481,h,3,海宁市,330400,0
330482,p,3,平湖市,330400,0
330483,t,3,桐乡市,330400,0
330502,w,3,吴兴区,330500,0
330503,n,3,南浔区,330500,0
330521,d,3,德清县,330500,0
330522,c,3,长兴县,330500,0
330523,a,3,安吉县,330500,0
330602,y,3,越城区,330600,0
330603,k,3,柯桥区,330600,0
330604,s,3,上虞区,330600,0
330624,x,3,新昌县,330600,0
330681,z,3,诸暨市,330600,0
330683,s,3,嵊州市,330600,0
330702,w,3,婺城区,330700,0
330703,j,3,金东区,330700,0
330723,w,3,武义县,330700,0
330726,p,3,浦江县,330700,0
330727,p,3,磐安县,330700,0
330781,l,3,兰溪市,330700,0
330782,y,3,义乌市,330700,0
330783,d,3,东阳市,330700,0
330784,y,3,永康市,330700,0
330802,k,3,柯城区,330800,0
330803,q,3,衢江区,330800,0
330822,c,3,常山县,330800,0
330824,k,3,开化县,330800,0
330825,l,3,龙游县,330800,0
330881,j,3,江山市,330800,0
330902,d,3,定海区,330900,0
330903,p,3,普陀区,330900,0
330921,d,3,岱山县,330900,0
330922,s,3,嵊泗县,330900,0
331002,j,3,椒江区,331000,0
331003,h,3,黄岩区,331000,0
331004,l,3,路桥区,331000,0
331022,s,3,三门县,331000,0
331023,t,3,天台县,331000,0
331024,x,3,仙居县,331000,0
331081,w,3,温岭市,331000,0
331082,l,3,临海市,331000,0
331083,y,3,玉环市,331000,0
331102,l,3,莲都区,331100,0
331121,q,3,青田县,331100,0
331122,j,3,缙云县,331100,0
331123,s,3,遂昌县,331100,0
331124,s,3,松阳县,331100,0
331125,y,3,云和县,331100,0
331126,q,3,庆元县,331100,0
331127,j,3,景宁畲族自治县,331100,0
331181,l,3,龙泉市,331100,0
340102,y,3,瑶海区,340100,0
340103,l,3,庐阳区,340100,0
340104,s,3,蜀山区,340100,0
340111,b,3,包河区,340100,0
340121,z,3,长丰县,340100,0
340122,f,3,肥东县,340100,0
340123,f,3,肥西县,340100,0
340124,l,3,庐江县,340100,0
340181,c,3,巢湖市,340100,0
340202,j,3,镜湖区,340200,0
340203,y,3,弋江区,340200,0
340207,j,3,鸠江区,340200,0
340208,s,3,三山区,340200,0
340221,w,3,芜湖县,340200,0
340222,f,3,繁昌县,340200,0
340223,n,3,南陵县,340200,0
340225,w,3,无为县,340200,0
340302,l,3,龙子湖区,340300,0
340303,b,3,蚌山区,340300,0
340304,y,3,禹会区,340300,0
340311,h,3,淮上区,340300,0
340321,h,3,怀远县,340300,0
340322,w,3,五河县,340300,0
340323,g,3,固镇县,340300,0
340402,d,3,大通区,340400,0
340403,t,3,田家庵区,340400,0
340404,x,3,谢家集区,340400,0
340405,b,3,八公山区,340400,0
340406,p,3,潘集区,340400,0
340421,f,3,凤台县,340400,0
340422,s,3,寿县,340400,0
340503,h,3,花山区,340500,0
340504,y,3,雨山区,340500,0
340506,b,3,博望区,340500,0
340521,d,3,当涂县,340500,0
340522,h,3,含山县,340500,0
340523,h,3,和县,340500,0
340602,d,3,杜集区,340600,0
340603,x,3,相山区,340600,0
340604,l,3,烈山区,340600,0
340621,s,3,濉溪县,340600,0
340705,t,3,铜官区,340700,0
340706,y,3,义安区,340700,0
340711,j,3,郊区,340700,0
340722,z,3,枞阳县,340700,0
340802,y,3,迎江区,340800,0
340803,d,3,大观区,340800,0
340811,y,3,宜秀区,340800,0
340822,h,3,怀宁县,340800,0
340825,t,3,太湖县,340800,0
340826,s,3,宿松县,340800,0
340827,w,3,望江县,340800,0
340828,y,3,岳西县,340800,0
340881,t,3,桐城市,340800,0
340882,q,3,潜山市,340800,0
341002,t,3,屯溪区,341000,0
341003,h,3,黄山区,341000,0
341004,h,3,徽州区,341000,0
341021,s,3,歙县,341000,0
341022,x,3,休宁县,341000,0
341023,y,3,黟县,341000,0
341024,q,3,祁门县,341000,0
341102,l,3,琅琊区,341100,0
341103,n,3,南谯区,341100,0
341122,l,3,来安县,341100,0
341124,q,3,全椒县,341100,0
341125,d,3,定远县,341100,0
341126,f,3,凤阳县,341100,0
341181,t,3,天长市,341100,0
341182,m,3,明光市,341100,0
341202,y,3,颍州区,341200,0
341203,y,3,颍东区,341200,0
341204,y,3,颍泉区,341200,0
341221,l,3,临泉县,341200,0
341222,t,3,太和县,341200,0
341225,f,3,阜南县,341200,0
341226,y,3,颍上县,341200,0
341282,j,3,界首市,341200,0
341302,y,3,埇桥区,341300,0
341321,d,3,砀山县,341300,0
341322,x,3,萧县,341300,0
341323,l,3,灵璧县,341300,0
341324,s,3,泗县,341300,0
341502,j,3,金安区,341500,0
341503,y,3,裕安区,341500,0
341504,y,3,叶集区,341500,0
341522,h,3,霍邱县,341500,0
341523,s,3,舒城县,341500,0
341524,j,3,金寨县,341500,0
341525,h,3,霍山县,341500,0
341602,q,3,谯城区,341600,0
341621,w,3,涡阳县,341600,0
341622,m,3,蒙城县,341600,0
341623,l,3,利辛县,341600,0
341702,g,3,贵池区,341700,0
341721,d,3,东至县,341700,0
341722,s,3,石台县,341700,0
341723,q,3,青阳县,341700,0
341802,x,3,宣州区,341800,0
341821,l,3,郎溪县,341800,0
341822,g,3,广德县,341800,0
341823,j,3,泾县,341800,0
341824,j,3,绩溪县,341800,0
341825,j,3,旌德县,341800,0
341881,n,3,宁国市,341800,0
350102,g,3,鼓楼区,350100,0
350103,t,3,台江区,350100,0
350104,c,3,仓山区,350100,0
350105,m,3,马尾区,350100,0
350111,j,3,晋安区,350100,0
350112,c,3,长乐区,350100,0
350121,m,3,闽侯县,350100,0
350122,l,3,连江县,350100,0
350123,l,3,罗源县,350100,0
350124,m,3,闽清县,350100,0
350125,y,3,永泰县,350100,0
350128,p,3,平潭县,350100,0
350181,f,3,福清市,350100,0
350203,s,3,思明区,350200,0
350205,h,3,海沧区,350200,0
350206,h,3,湖里区,350200,0
350211,j,3,集美区,350200,0
350212,t,3,同安区,350200,0
350213,x,3,翔安区,350200,0
350302,c,3,城厢区,350300,0
350303,h,3,涵江区,350300,0
350304,l,3,荔城区,350300,0
350305,x,3,秀屿区,350300,0
350322,x,3,仙游县,350300,0
350402,m,3,梅列区,350400,0
350403,s,3,三元区,350400,0
350421,m,3,明溪县,350400,0
350423,q,3,清流县,350400,0
350424,n,3,宁化县,350400,0
350425,d,3,大田县,350400,0
350426,y,3,尤溪县,350400,0
350427,s,3,沙县,350400,0
350428,j,3,将乐县,350400,0
350429,t,3,泰宁县,350400,0
350430,j,3,建宁县,350400,0
350481,y,3,永安市,350400,0
350502,l,3,鲤城区,350500,0
350503,f,3,丰泽区,350500,0
350504,l,3,洛江区,350500,0
350505,q,3,泉港区,350500,0
350521,h,3,惠安县,350500,0
350524,a,3,安溪县,350500,0
350525,y,3,永春县,350500,0
350526,d,3,德化县,350500,0
350527,j,3,金门县,350500,0
350581,s,3,石狮市,350500,0
350582,j,3,晋江市,350500,0
350583,n,3,南安市,350500,0
350602,x,3,芗城区,350600,0
350603,l,3,龙文区,350600,0
350622,y,3,云霄县,350600,0
350623,z,3,漳浦县,350600,0
350624,z,3,诏安县,350600,0
350625,z,3,长泰县,350600,0
350626,d,3,东山县,350600,0
350627,n,3,南靖县,350600,0
350628,p,3,平和县,350600,0
350629,h,3,华安县,350600,0
350681,l,3,龙海市,350600,0
350702,y,3,延平区,350700,0
350703,j,3,建阳区,350700,0
350721,s,3,顺昌县,350700,0
350722,p,3,浦城县,350700,0
350723,g,3,光泽县,350700,0
350724,s,3,松溪县,350700,0
350725,z,3,政和县,350700,0
350781,s,3,邵武市,350700,0
350782,w,3,武夷山市,350700,0
350783,j,3,建瓯市,350700,0
350802,x,3,新罗区,350800,0
350803,y,3,永定区,350800,0
350821,c,3,长汀县,350800,0
350823,s,3,上杭县,350800,0
350824,w,3,武平县,350800,0
350825,l,3,连城县,350800,0
350881,z,3,漳平市,350800,0
350902,j,3,蕉城区,350900,0
350921,x,3,霞浦县,350900,0
350922,g,3,古田县,350900,0
350923,p,3,屏南县,350900,0
350924,s,3,寿宁县,350900,0
350925,z,3,周宁县,350900,0
350926,z,3,柘荣县,350900,0
350981,f,3,福安市,350900,0
350982,f,3,福鼎市,350900,0
360102,d,3,东湖区,360100,0
360103,x,3,西湖区,360100,0
360104,q,3,青云谱区,360100,0
360105,w,3,湾里区,360100,0
360111,q,3,青山湖区,360100,0
360112,x,3,新建区,360100,0
360121,n,3,南昌县,360100,0
360123,a,3,安义县,360100,0
360124,j,3,进贤县,360100,0
360202,c,3,昌江区,360200,0
360203,z,3,珠山区,360200,0
360222,f,3,浮梁县,360200,0
360281,l,3,乐平市,360200,0
360302,a,3,安源区,360300,0
360313,x,3,湘东区,360300,0
360321,l,3,莲花县,360300,0
360322,s,3,上栗县,360300,0
360323,l,3,芦溪县,360300,0
360402,l,3,濂溪区,360400,0
360403,x,3,浔阳区,360400,0
360404,c,3,柴桑区,360400,0
360423,w,3,武宁县,360400,0
360424,x,3,修水县,360400,0
360425,y,3,永修县,360400,0
360426,d,3,德安县,360400,0
360428,d,3,都昌县,360400,0
360429,h,3,湖口县,360400,0
360430,p,3,彭泽县,360400,0
360481,r,3,瑞昌市,360400,0
360482,g,3,共青城市,360400,0
360483,l,3,庐山市,360400,0
360502,y,3,渝水区,360500,0
360521,f,3,分宜县,360500,0
360602,y,3,月湖区,360600,0
360603,y,3,余江区,360600,0
360681,g,3,贵溪市,360600,0
360702,z,3,章贡区,360700,0
360703,n,3,南康区,360700,0
360704,g,3,赣县区,360700,0
360722,x,3,信丰县,360700,0
360723,d,3,大余县,360700,0
360724,s,3,上犹县,360700,0
360725,c,3,崇义县,360700,0
360726,a,3,安远县,360700,0
360727,l,3,龙南县,360700,0
360728,d,3,定南县,360700,0
360729,q,3,全南县,360700,0
360730,n,3,宁都县,360700,0
360731,y,3,于都县,360700,0
360732,x,3,兴国县,360700,0
360733,h,3,会昌县,360700,0
360734,x,3,寻乌县,360700,0
360735,s,3,石城县,360700,0
360781,r,3,瑞金市,360700,0
360802,j,3,吉州区,360800,0
360803,q,3,青原区,360800,0
360821,j,3,吉安县,360800,0
360822,j,3,吉水县,360800,0
360823,x,3,峡江县,360800,0
360824,x,3,新干县,360800,0
360825,y,3,永丰县,360800,0
360826,t,3,泰和县,360800,0
360827,s,3,遂川县,360800,0
360828,w,3,万安县,360800,0
360829,a,3,安福县,360800,0
360830,y,3,永新县,360800,0
360881,j,3,井冈山市,360800,0
360902,y,3,袁州区,360900,0
360921,f,3,奉新县,360900,0
360922,w,3,万载县,360900,0
360923,s,3,上高县,360900,0
360924,y,3,宜丰县,360900,0
360925,j,3,靖安县,360900,0
360926,t,3,铜鼓县,360900,0
360981,f,3,丰城市,360900,0
360982,z,3,樟树市,360900,0
360983,g,3,高安市,360900,0
361002,l,3,临川区,361000,0
361003,d,3,东乡区,361000,0
361021,n,3,南城县,361000,0
361022,l,3,黎川县,361000,0
361023,n,3,南丰县,361000,0
361024,c,3,崇仁县,361000,0
361025,l,3,乐安县,361000,0
361026,y,3,宜黄县,361000,0
361027,j,3,金溪县,361000,0
361028,z,3,资溪县,361000,0
361030,g,3,广昌县,361000,0
361102,x,3,信州区,361100,0
361103,g,3,广丰区,361100,0
361121,s,3,上饶县,361100,0
361123,y,3,玉山县,361100,0
361124,y,3,铅山县,361100,0
361125,h,3,横峰县,361100,0
361126,y,3,弋阳县,361100,0
361127,y,3,余干县,361100,0
361128,p,3,鄱阳县,361100,0
361129,w,3,万年县,361100,0
361130,w,3,婺源县,361100,0
361181,d,3,德兴市,361100,0
370102,l,3,历下区,370100,0
370103,s,3,市中区,370100,0
370104,h,3,槐荫区,370100,0
370105,t,3,天桥区,370100,0
370112,l,3,历城区,370100,0
370113,z,3,长清区,370100,0
370114,z,3,章丘区,370100,0
370115,j,3,济阳区,370100,0
370116,l,3,莱芜区,370100,0
370117,g,3,钢城区,370100,0
370124,p,3,平阴县,370100,0
370126,s,3,商河县,370100,0
370202,s,3,市南区,370200,0
370203,s,3,市北区,370200,0
370211,h,3,黄岛区,370200,0
370212,l,3,崂山区,370200,0
370213,l,3,李沧区,370200,0
370214,c,3,城阳区,370200,0
370215,j,3,即墨区,370200,0
370281,j,3,胶州市,370200,0
370283,p,3,平度市,370200,0
370285,l,3,莱西市,370200,0
370302,z,3,淄川区,370300,0
370303,z,3,张店区,370300,0
370304,b,3,博山区,370300,0
370305,l,3,临淄区,370300,0
370306,z,3,周村区,370300,0
370321,h,3,桓台县,370300,0
370322,g,3,高青县,370300,0
370323,y,3,沂源县,370300,0
370402,s,3,市中区,370400,0
370403,x,3,薛城区,370400,0
370404,y,3,峄城区,370400,0
370405,t,3,台儿庄区,370400,0
370406,s,3,山亭区,370400,0
370481,t,3,滕州市,370400,0
370502,d,3,东营区,370500,0
370503,h,3,河口区,370500,0
370505,k,3,垦利区,370500,0
370522,l,3,利津县,370500,0
370523,g,3,广饶县,370500,0
370602,z,3,芝罘区,370600,0
370611,f,3,福山区,370600,0
370612,m,3,牟平区,370600,0
370613,l,3,莱山区,370600,0
370634,z,3,长岛县,370600,0
370681,l,3,龙口市,370600,0
370682,l,3,莱阳市,370600,0
370683,l,3,莱州市,370600,0
370684,p,3,蓬莱市,370600,0
370685,z,3,招远市,370600,0
370686,q,3,栖霞市,370600,0
370687,h,3,海阳市,370600,0
370702,w,3,潍城区,370700,0
370703,h,3,寒亭区,370700,0
370704,f,3,坊子区,370700,0
370705,k,3,奎文区,370700,0
370724,l,3,临朐县,370700,0
370725,c,3,昌乐县,370700,0
370781,q,3,青州市,370700,0
370782,z,3,诸城市,370700,0
370783,s,3,寿光市,370700,0
370784,a,3,安丘市,370700,0
370785,g,3,高密市,370700,0
370786,c,3,昌邑市,370700,0
370811,r,3,任城区,370800,0
370812,y,3,兖州区,370800,0
370826,w,3,微山县,370800,0
370827,y,3,鱼台县,370800,0
370828,j,3,金乡县,370800,0
370829,j,3,嘉祥县,370800,0
370830,w,3,汶上县,370800,0
370831,s,3,泗水县,370800,0
370832,l,3,梁山县,370800,0
370881,q,3,曲阜市,370800,0
370883,z,3,邹城市,370800,0
370902,t,3,泰山区,370900,0
370911,d,3,岱岳区,370900,0
370921,n,3,宁阳县,370900,0
370923,d,3,东平县,370900,0
370982,x,3,新泰市,370900,0
370983,f,3,肥城市,370900,0
371002,h,3,环翠区,371000,0
371003,w,3,文登区,371000,0
371082,r,3,荣成市,371000,0
371083,r,3,乳山市,371000,0
371102,d,3,东港区,371100,0
371103,l,3,岚山区,371100,0
371121,w,3,五莲县,371100,0
371122,j,3,莒县,371100,0
371302,l,3,兰山区,371300,0
371311,l,3,罗庄区,371300,0
371312,h,3,河东区,371300,0
371321,y,3,沂南县,371300,0
371322,t,3,郯城县,371300,0
371323,y,3,沂水县,371300,0
371324,l,3,兰陵县,371300,0
371325,f,3,费县,371300,0
371326,p,3,平邑县,371300,0
371327,j,3,莒南县,371300,0
371328,m,3,蒙阴县,371300,0
371329,l,3,临沭县,371300,0
371402,d,3,德城区,371400,0
371403,l,3,陵城区,371400,0
371422,n,3,宁津县,371400,0
371423,q,3,庆云县,371400,0
371424,l,3,临邑县,371400,0
371425,q,3,齐河县,371400,0
371426,p,3,平原县,371400,0
371427,x,3,夏津县,371400,0
371428,w,3,武城县,371400,0
371481,l,3,乐陵市,371400,0
371482,y,3,禹城市,371400,0
371502,d,3,东昌府区,371500,0
371503,c,3,茌平区,371500,0
371521,y,3,阳谷县,371500,0
371522,s,3,莘县,371500,0
371524,d,3,东阿县,371500,0
371525,g,3,冠县,371500,0
371526,g,3,高唐县,371500,0
371581,l,3,临清市,371500,0
371602,b,3,滨城区,371600,0
371603,z,3,沾化区,371600,0
371621,h,3,惠民县,371600,0
371622,y,3,阳信县,371600,0
371623,w,3,无棣县,371600,0
371625,b,3,博兴县,371600,0
371681,z,3,邹平市,371600,0
371702,m,3,牡丹区,371700,0
371703,d,3,定陶区,371700,0
371721,c,3,曹县,371700,0
371722,d,3,单县,371700,0
371723,c,3,成武县,371700,0
371724,j,3,巨野县,371700,0
371725,y,3,郓城县,371700,0
371726,j,3,鄄城县,371700,0
371728,d,3,东明县,371700,0
410102,z,3,中原区,410100,0
410103,e,3,二七区,410100,0
410104,g,3,管城回族区,410100,0
410105,j,3,金水区,410100,0
410106,s,3,上街区,410100,0
410108,h,3,惠济区,410100,0
410122,z,3,中牟县,410100,0
410181,g,3,巩义市,410100,0
410182,x,3,荥阳市,410100,0
410183,x,3,新密市,410100,0
410184,x,3,新郑市,410100,0
410185,d,3,登封市,410100,0
410202,l,3,龙亭区,410200,0
410203,s,3,顺河回族区,410200,0
410204,g,3,鼓楼区,410200,0
410205,y,3,禹王台区,410200,0
410212,x,3,祥符区,410200,0
410221,q,3,杞县,410200,0
410222,t,3,通许县,410200,0
410223,w,3,尉氏县,410200,0
410225,l,3,兰考县,410200,0
410302,l,3,老城区,410300,0
410303,x,3,西工区,410300,0
410304,c,3,瀍河回族区,410300,0
410305,j,3,涧西区,410300,0
410306,j,3,吉利区,410300,0
410311,l,3,洛龙区,410300,0
410322,m,3,孟津县,410300,0
410323,x,3,新安县,410300,0
410324,l,3,栾川县,410300,0
410325,s,3,嵩县,410300,0
410326,r,3,汝阳县,410300,0
410327,y,3,宜阳县,410300,0
410328,l,3,洛宁县,410300,0
410329,y,3,伊川县,410300,0
410381,y,3,偃师市,410300,0
410402,x,3,新华区,410400,0
410403,w,3,卫东区,410400,0
410404,s,3,石龙区,410400,0
410411,z,3,湛河区,410400,0
410421,b,3,宝丰县,410400,0
410422,y,3,叶县,410400,0
410423,l,3,鲁山县,410400,0
410425,j,3,郏县,410400,0
410481,w,3,舞钢市,410400,0
410482,r,3,汝州市,410400,0
410502,w,3,文峰区,410500,0
410503,b,3,北关区,410500,0
410505,y,3,殷都区,410500,0
410506,l,3,龙安区,410500,0
410522,a,3,安阳县,410500,0
410523,t,3,汤阴县,410500,0
410526,h,3,滑县,410500,0
410527,n,3,内黄县,410500,0
410581,l,3,林州市,410500,0
410602,h,3,鹤山区,410600,0
410603,s,3,山城区,410600,0
410611,q,3,淇滨区,410600,0
410621,j,3,浚县,410600,0
410622,q,3,淇县,410600,0
410702,h,3,红旗区,410700,0
410703,w,3,卫滨区,410700,0
410704,f,3,凤泉区,410700,0
410711,m,3,牧野区,410700,0
410721,x,3,新乡县,410700,0
410724,h,3,获嘉县,410700,0
410725,y,3,原阳县,410700,0
410726,y,3,延津县,410700,0
410727,f,3,封丘县,410700,0
410728,z,3,长垣县,410700,0
410781,w,3,卫辉市,410700,0
410782,h,3,辉县市,410700,0
410802,j,3,解放区,410800,0
410803,z,3,中站区,410800,0
410804,m,3,马村区,410800,0
410811,s,3,山阳区,410800,0
410821,x,3,修武县,410800,0
410822,b,3,博爱县,410800,0
410823,w,3,武陟县,410800,0
410825,w,3,温县,410800,0
410882,q,3,沁阳市,410800,0
410883,m,3,孟州市,410800,0
410902,h,3,华龙区,410900,0
410922,q,3,清丰县,410900,0
410923,n,3,南乐县,410900,0
410926,f,3,范县,410900,0
410927,t,3,台前县,410900,0
410928,p,3,濮阳县,410900,0
411002,w,3,魏都区,411000,0
411003,j,3,建安区,411000,0
411024,y,3,鄢陵县,411000,0
411025,x,3,襄城县,411000,0
411081,y,3,禹州市,411000,0
411082,z,3,长葛市,411000,0
411102,y,3,源汇区,411100,0
411103,y,3,郾城区,411100,0
411104,z,3,召陵区,411100,0
411121,w,3,舞阳县,411100,0
411122,l,3,临颍县,411100,0
411202,h,3,湖滨区,411200,0
411203,s,3,陕州区,411200,0
411221,m,3,渑池县,411200,0
411224,l,3,卢氏县,411200,0
411281,y,3,义马市,411200,0
411282,l,3,灵宝市,411200,0
411302,w,3,宛城区,411300,0
411303,w,3,卧龙区,411300,0
411321,n,3,南召县,411300,0
411322,f,3,方城县,411300,0
411323,x,3,西峡县,411300,0
411324,z,3,镇平县,411300,0
411325,n,3,内乡县,411300,0
411326,x,3,淅川县,411300,0
411327,s,3,社旗县,411300,0
411328,t,3,唐河县,411300,0
411329,x,3,新野县,411300,0
411330,t,3,桐柏县,411300,0
411381,d,3,邓州市,411300,0
411402,l,3,梁园区,411400,0
411403,s,3,睢阳区,411400,0
411421,m,3,民权县,411400,0
411422,s,3,睢县,411400,0
411423,n,3,宁陵县,411400,0
411424,z,3,柘城县,411400,0
411425,y,3,虞城县,411400,0
411426,x,3,夏邑县,411400,0
411481,y,3,永城市,411400,0
411502,s,3,浉河区,411500,0
411503,p,3,平桥区,411500,0
411521,l,3,罗山县,411500,0
411522,g,3,光山县,411500,0
411523,x,3,新县,411500,0
411524,s,3,商城县,411500,0
411525,g,3,固始县,411500,0
411526,h,3,潢川县,411500,0
411527,h,3,淮滨县,411500,0
411528,x,3,息县,411500,0
411602,c,3,川汇区,411600,0
411603,h,3,淮阳区,411600,0
411621,f,3,扶沟县,411600,0
411622,x,3,西华县,411600,0
411623,s,3,商水县,411600,0
411624,s,3,沈丘县,411600,0
411625,d,3,郸城县,411600,0
411627,t,3,太康县,411600,0
411628,l,3,鹿邑县,411600,0
411681,x,3,项城市,411600,0
411702,y,3,驿城区,411700,0
411721,x,3,西平县,411700,0
411722,s,3,上蔡县,411700,0
411723,p,3,平舆县,411700,0
411724,z,3,正阳县,411700,0
411725,q,3,确山县,411700,0
411726,b,3,泌阳县,411700,0
411727,r,3,汝南县,411700,0
411728,s,3,遂平县,411700,0
411729,x,3,新蔡县,411700,0
420102,j,3,江岸区,420100,0
420103,j,3,江汉区,420100,0
420104,q,3,硚口区,420100,0
420105,h,3,汉阳区,420100,0
420106,w,3,武昌区,420100,0
420107,q,3,青山区,420100,0
420111,h,3,洪山区,420100,0
420112,d,3,东西湖区,420100,0
420113,h,3,汉南区,420100,0
420114,c,3,蔡甸区,420100,0
420115,j,3,江夏区,420100,0
420116,h,3,黄陂区,420100,0
420117,x,3,新洲区,420100,0
420202,h,3,黄石港区,420200,0
420203,x,3,西塞山区,420200,0
420204,x,3,下陆区,420200,0
420205,t,3,铁山区,420200,0
420222,y,3,阳新县,420200,0
420281,d,3,大冶市,420200,0
420302,m,3,茅箭区,420300,0
420303,z,3,张湾区,420300,0
420304,y,3,郧阳区,420300,0
420322,y,3,郧西县,420300,0
420323,z,3,竹山县,420300,0
420324,z,3,竹溪县,420300,0
420325,f,3,房县,420300,0
420381,d,3,丹江口市,420300,0
420502,x,3,西陵区,420500,0
420503,w,3,伍家岗区,420500,0
420504,d,3,点军区,420500,0
420505,x,3,猇亭区,420500,0
420506,y,3,夷陵区,420500,0
420525,y,3,远安县,420500,0
420526,x,3,兴山县,420500,0
420527,z,3,秭归县,420500,0
420528,z,3,长阳土家族自治县,420500,0
420529,w,3,五峰土家族自治县,420500,0
420581,y,3,宜都市,420500,0
420582,d,3,当阳市,420500,0
420583,z,3,枝江市,420500,0
420602,x,3,襄城区,420600,0
420606,f,3,樊城区,420600,0
420607,x,3,襄州区,420600,0
420624,n,3,南漳县,420600,0
420625,g,3,谷城县,420600,0
420626,b,3,保康县,420600,0
420682,l,3,老河口市,420600,0
420683,z,3,枣阳市,420600,0
420684,y,3,宜城市,420600,0
420702,l,3,梁子湖区,420700,0
420703,h,3,华容区,420700,0
420704,e,3,鄂城区,420700,0
420802,d,3,东宝区,420800,0
420804,d,3,掇刀区,420800,0
420822,s,3,沙洋县,420800,0
420881,z,3,钟祥市,420800,0
420882,j,3,京山市,420800,0
420902,x,3,孝南区,420900,0
420921,x,3,孝昌县,420900,0
420922,d,3,大悟县,420900,0
420923,y,3,云梦县,420900,0
420981,y,3,应城市,420900,0
420982,a,3,安陆市,420900,0
420984,h,3,汉川市,420900,0
421002,s,3,沙市区,421000,0
421003,j,3,荆州区,421000,0
421022,g,3,公安县,421000,0
421023,j,3,监利县,421000,0
421024,j,3,江陵县,421000,0
421081,s,3,石首市,421000,0
421083,h,3,洪湖市,421000,0
421087,s,3,松滋市,421000,0
421102,h,3,黄州区,421100,0
421121,t,3,团风县,421100,0
421122,h,3,红安县,421100,0
421123,l,3,罗田县,421100,0
421124,y,3,英山县,421100,0
421125,x,3,浠水县,421100,0
421126,q,3,蕲春县,421100,0
421127,h,3,黄梅县,421100,0
421181,m,3,麻城市,421100,0
421182,w,3,武穴市,421100,0
421202,x,3,咸安区,421200,0
421221,j,3,嘉鱼县,421200,0
421222,t,3,通城县,421200,0
421223,c,3,崇阳县,421200,0
421224,t,3,通山县,421200,0
421281,c,3,赤壁市,421200,0
421303,c,3,曾都区,421300,0
421321,s,3,随县,421300,0
421381,g,3,广水市,421300,0
422801,e,3,恩施市,422800,0
422802,l,3,利川市,422800,0
422822,j,3,建始县,422800,0
422823,b,3,巴东县,422800,0
422825,x,3,宣恩县,422800,0
422826,x,3,咸丰县,422800,0
422827,l,3,来凤县,422800,0
422828,h,3,鹤峰县,422800,0
430102,f,3,芙蓉区,430100,0
430103,t,3,天心区,430100,0
430104,y,3,岳麓区,430100,0
430105,k,3,开福区,430100,0
430111,y,3,雨花区,430100,0
430112,w,3,望城区,430100,0
430121,c,3,长沙县,430100,0
430181,l,3,浏阳市,430100,0
430182,n,3,宁乡市,430100,0
430202,h,3,荷塘区,430200,0
430203,l,3,芦淞区,430200,0
430204,s,3,石峰区,430200,0
430211,t,3,天元区,430200,0
430212,l,3,渌口区,430200,0
430223,y,3,攸县,430200,0
430224,c,3,茶陵县,430200,0
430225,y,3,炎陵县,430200,0
430281,l,3,醴陵市,430200,0
430302,y,3,雨湖区,430300,0
430304,y,3,岳塘区,430300,0
430321,x,3,湘潭县,430300,0
430381,x,3,湘乡市,430300,0
430382,s,3,韶山市,430300,0
430405,z,3,珠晖区,430400,0
430406,y,3,雁峰区,430400,0
430407,s,3,石鼓区,430400,0
430408,z,3,蒸湘区,430400,0
430412,n,3,南岳区,430400,0
430421,h,3,衡阳县,430400,0
430422,h,3,衡南县,430400,0
430423,h,3,衡山县,430400,0
430424,h,3,衡东县,430400,0
430426,q,3,祁东县,430400,0
430481,l,3,耒阳市,430400,0
